acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-6108.0,14451.0,1108.0,-0.08,0.01,0.72
-6108.0,14451.0,1108.0,-0.08,0.01,0.72
-6108.0,14451.0,1108.0,-0.08,0.01,0.72
-6108.0,14451.0,1108.0,-0.08,0.01,0.72
-6108.0,14451.0,1108.0,-0.08,0.01,0.72
-6108.0,14451.0,1108.0,-0.08,0.01,0.72
-6108.0,14451.0,1108.0,-0.08,0.01,0.72
-6108.0,14451.0,1108.0,-0.08,0.01,0.72
-6108.0,14451.0,1108.0,-0.08,0.01,0.72
-6108.0,14451.0,1108.0,-0.08,0.01,0.72
-6697.0,14524.0,-214.0,-0.12,0.02,0.64
-6713.0,14532.0,-149.0,-0.12,0.02,0.64
-6670.0,14530.0,-109.0,-0.12,0.02,0.64
-6982.0,14339.0,-51.0,-0.14,0.01,0.65
-6869.0,14425.0,81.0,-0.13,0.01,0.65
-7305.0,13893.0,312.0,-0.16,-0.02,0.67
-6928.0,14129.0,417.0,-0.13,-0.01,0.67
-6467.0,14578.0,482.0,-0.11,0.02,0.68
-5676.0,14953.0,96.0,-0.06,0.04,0.65
-5521.0,14946.0,153.0,-0.05,0.04,0.66
