acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
