acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-6548.0,14649.0,1682.0,-0.04,0.03,0.82
-6548.0,14649.0,1682.0,-0.04,0.03,0.82
-6548.0,14649.0,1682.0,-0.04,0.03,0.82
-6548.0,14649.0,1682.0,-0.04,0.03,0.82
-6247.0,14841.0,1829.0,-0.02,0.04,0.83
-6247.0,14841.0,1829.0,-0.02,0.04,0.83
-6247.0,14841.0,1829.0,-0.02,0.04,0.83
-6247.0,14841.0,1829.0,-0.02,0.04,0.83
-6298.0,14372.0,1135.0,-0.03,0.01,0.78
-6075.0,14858.0,1113.0,-0.01,0.04,0.78
-6368.0,14662.0,133.0,-0.03,0.03,0.72
-6368.0,14662.0,133.0,-0.03,0.03,0.72
-6368.0,14662.0,133.0,-0.03,0.03,0.72
-6368.0,14662.0,133.0,-0.03,0.03,0.72
-6368.0,14662.0,133.0,-0.03,0.03,0.72
-6368.0,14662.0,133.0,-0.03,0.03,0.72
-6368.0,14662.0,133.0,-0.03,0.03,0.72
-6368.0,14662.0,133.0,-0.03,0.03,0.72
-6368.0,14662.0,133.0,-0.03,0.03,0.72
-6368.0,14662.0,133.0,-0.03,0.03,0.72
