acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-9012.0,-1939.0,1321.0,-0.68,-0.92,1.58
-9012.0,-1939.0,1321.0,-0.68,-0.92,1.58
-9012.0,-1939.0,1321.0,-0.68,-0.92,1.58
-9012.0,-1939.0,1321.0,-0.68,-0.92,1.58
-9012.0,-1939.0,1321.0,-0.68,-0.92,1.58
-9012.0,-1939.0,1321.0,-0.68,-0.92,1.58
-9012.0,-1939.0,1321.0,-0.68,-0.92,1.58
-9012.0,-1939.0,1321.0,-0.68,-0.92,1.58
-9012.0,-1939.0,1321.0,-0.68,-0.92,1.58
-9012.0,-1939.0,1321.0,-0.68,-0.92,1.58
-2112.0,15658.0,-1667.0,0.85,1.0,1.11
-2543.0,15611.0,-2037.0,0.82,0.99,1.09
-3524.0,15373.0,-3082.0,0.76,0.98,1.03
-3560.0,14983.0,-3117.0,0.76,0.96,1.02
-3623.0,15177.0,-2212.0,0.75,0.97,1.08
-3250.0,15405.0,-1945.0,0.78,0.98,1.1
-3600.0,15383.0,-1931.0,0.75,0.98,1.1
-3430.0,15310.0,-2339.0,0.76,0.98,1.07
-2846.0,15396.0,-1983.0,0.8,0.98,1.09
-3239.0,15391.0,-2126.0,0.78,0.98,1.09
