acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-6739.0,14283.0,-2024.0,-0.05,0.0,0.59
-7312.0,14004.0,-2030.0,-0.09,-0.01,0.59
-7312.0,14004.0,-2030.0,-0.09,-0.01,0.59
-7312.0,14004.0,-2030.0,-0.09,-0.01,0.59
-7309.0,14060.0,-2059.0,-0.09,-0.01,0.59
-6884.0,14246.0,-1984.0,-0.06,0.0,0.59
-6884.0,14246.0,-1984.0,-0.06,0.0,0.59
-6884.0,14246.0,-1984.0,-0.06,0.0,0.59
-5960.0,14593.0,-1662.0,-0.01,0.02,0.61
-6803.0,14874.0,-1753.0,-0.06,0.04,0.61
-7446.0,13730.0,-2877.0,-0.1,-0.03,0.54
-8602.0,13094.0,-4042.0,-0.17,-0.07,0.47
-8602.0,13094.0,-4042.0,-0.17,-0.07,0.47
-8827.0,13431.0,-3251.0,-0.18,-0.05,0.52
-8356.0,13655.0,-3035.0,-0.15,-0.03,0.53
-8194.0,13558.0,-2143.0,-0.14,-0.04,0.58
-8194.0,13558.0,-2143.0,-0.14,-0.04,0.58
-7484.0,13730.0,-1992.0,-0.1,-0.03,0.59
-7096.0,13995.0,-2187.0,-0.08,-0.01,0.58
-6991.0,14188.0,-2271.0,-0.07,-0.0,0.58
-7798.0,15050.0,-2155.0,-0.12,0.05,0.58
-8334.0,15923.0,-2043.0,-0.15,0.1,0.59
-8442.0,16015.0,-1752.0,-0.16,0.11,0.61
