acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-6308.0,14531.0,1416.0,-0.1,0.02,0.73
-5758.0,14646.0,1185.0,-0.06,0.03,0.72
-5379.0,14933.0,620.0,-0.04,0.04,0.69
-5465.0,14873.0,360.0,-0.05,0.04,0.67
-5307.0,14987.0,-156.0,-0.04,0.05,0.64
-5094.0,15004.0,-171.0,-0.02,0.05,0.64
-4679.0,15376.0,659.0,0.0,0.07,0.69
-5339.0,14827.0,-487.0,-0.04,0.04,0.62
-6410.0,14361.0,-1810.0,-0.1,0.01,0.54
-6462.0,14729.0,-1374.0,-0.11,0.03,0.56
-7168.0,14231.0,-1248.0,-0.15,-0.0,0.57
-7137.0,14212.0,-1247.0,-0.15,-0.0,0.57
-7161.0,14208.0,-1260.0,-0.15,-0.0,0.57
-7180.0,14199.0,-1284.0,-0.15,-0.0,0.57
-7164.0,14187.0,-1278.0,-0.15,-0.0,0.57
-7137.0,14182.0,-1250.0,-0.15,-0.0,0.57
-7158.0,14175.0,-1250.0,-0.15,-0.0,0.57
-7159.0,14183.0,-1242.0,-0.15,-0.0,0.57
-7160.0,14186.0,-1211.0,-0.15,-0.0,0.57
-7140.0,14198.0,-1194.0,-0.15,-0.0,0.58
