acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-6666.0,9352.0,11452.0,-0.21,0.16,0.8
-6512.0,9436.0,11719.0,-0.2,0.17,0.81
-6466.0,9432.0,11666.0,-0.19,0.17,0.81
-6594.0,9426.0,11469.0,-0.2,0.17,0.8
-6713.0,9710.0,11422.0,-0.21,0.19,0.8
-6867.0,9910.0,11333.0,-0.22,0.2,0.79
-6803.0,9766.0,11130.0,-0.21,0.19,0.78
-6649.0,9635.0,11552.0,-0.21,0.18,0.8
-6530.0,9466.0,11732.0,-0.2,0.17,0.81
-6574.0,9300.0,11782.0,-0.2,0.16,0.82
-5916.0,9520.0,11873.0,-0.16,0.17,0.82
-6186.0,9570.0,11694.0,-0.18,0.18,0.81
-6296.0,9687.0,11754.0,-0.18,0.18,0.82
-6279.0,9643.0,11745.0,-0.18,0.18,0.81
-6336.0,9650.0,11688.0,-0.19,0.18,0.81
-6464.0,9762.0,11712.0,-0.19,0.19,0.81
-6149.0,9481.0,11816.0,-0.18,0.17,0.82
-6027.0,9355.0,11856.0,-0.17,0.16,0.82
-6171.0,9354.0,11810.0,-0.18,0.16,0.82
-6322.0,9382.0,11733.0,-0.19,0.17,0.81
-6271.0,9704.0,11702.0,-0.18,0.19,0.81
-6200.0,9631.0,11747.0,-0.18,0.18,0.82
-6178.0,9645.0,11768.0,-0.18,0.18,0.82
-6193.0,9630.0,11678.0,-0.18,0.18,0.81
-6227.0,9676.0,11655.0,-0.18,0.18,0.81
-6212.0,9678.0,11667.0,-0.18,0.18,0.81
-6349.0,9691.0,11548.0,-0.19,0.18,0.8
-6344.0,9650.0,11496.0,-0.19,0.18,0.8
-6394.0,9728.0,11640.0,-0.19,0.19,0.81
-6132.0,9621.0,11928.0,-0.17,0.18,0.83
-6576.0,9773.0,11452.0,-0.2,0.19,0.8
-6272.0,9512.0,11674.0,-0.18,0.17,0.81
-6153.0,9442.0,11728.0,-0.18,0.17,0.81
-6260.0,9504.0,11604.0,-0.18,0.17,0.81
-6359.0,9705.0,11627.0,-0.19,0.19,0.81
-6376.0,9783.0,11608.0,-0.19,0.19,0.81
-6473.0,9889.0,11502.0,-0.19,0.2,0.8
-6542.0,9897.0,11422.0,-0.2,0.2,0.8
-6448.0,9774.0,11477.0,-0.19,0.19,0.8
-6324.0,9720.0,11628.0,-0.19,0.19,0.81
-6259.0,9470.0,11707.0,-0.18,0.17,0.81
-6235.0,9355.0,11475.0,-0.18,0.16,0.8
-6160.0,9876.0,12163.0,-0.18,0.2,0.84
-6263.0,9629.0,11728.0,-0.18,0.18,0.81
-6573.0,9687.0,11402.0,-0.2,0.18,0.79
-6781.0,9966.0,11601.0,-0.21,0.2,0.81
-6639.0,9682.0,11497.0,-0.2,0.18,0.8
-6465.0,9448.0,11411.0,-0.19,0.17,0.79
-6392.0,9370.0,11483.0,-0.19,0.17,0.8
-6377.0,9398.0,11594.0,-0.19,0.17,0.81
-6817.0,10589.0,12285.0,-0.22,0.24,0.85
-6493.0,10150.0,12218.0,-0.2,0.21,0.84
-6195.0,9702.0,12324.0,-0.18,0.19,0.85
-6212.0,9400.0,12184.0,-0.18,0.17,0.84
-6305.0,9620.0,12502.0,-0.18,0.18,0.86
-6511.0,10047.0,13378.0,-0.2,0.21,0.91
-6435.0,9396.0,13414.0,-0.19,0.17,0.92
-6215.0,7737.0,12423.0,-0.18,0.07,0.86
-6791.0,7254.0,11358.0,-0.21,0.04,0.79
-7296.0,7197.0,11071.0,-0.25,0.03,0.77
-6688.0,8733.0,12234.0,-0.21,0.13,0.84
-6593.0,8648.0,12381.0,-0.2,0.12,0.85
-6416.0,8490.0,12510.0,-0.19,0.11,0.86
-6355.0,8471.0,12572.0,-0.19,0.11,0.87
-6628.0,8613.0,12314.0,-0.2,0.12,0.85
-6747.0,8656.0,12150.0,-0.21,0.12,0.84
-6673.0,8623.0,12230.0,-0.21,0.12,0.84
-6596.0,8587.0,12325.0,-0.2,0.12,0.85
-6562.0,8700.0,12475.0,-0.2,0.12,0.86
-6536.0,8694.0,12419.0,-0.2,0.12,0.86
