acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-5345.0,14830.0,2252.0,0.03,0.04,0.85
-5471.0,14749.0,2370.0,0.02,0.03,0.86
-5436.0,14850.0,2015.0,0.03,0.04,0.84
-5287.0,14839.0,2175.0,0.03,0.04,0.85
-5453.0,14824.0,1915.0,0.02,0.04,0.83
-5593.0,14847.0,1840.0,0.02,0.04,0.83
-5511.0,14849.0,2326.0,0.02,0.04,0.86
-5794.0,14732.0,1696.0,0.0,0.03,0.82
-6132.0,14664.0,1302.0,-0.02,0.03,0.79
-6396.0,14652.0,1015.0,-0.03,0.03,0.78
-5878.0,14797.0,1913.0,-0.0,0.04,0.83
-5483.0,14929.0,2226.0,0.02,0.04,0.85
-5811.0,14829.0,1802.0,0.0,0.04,0.82
-5150.0,14684.0,2104.0,0.04,0.03,0.84
-5820.0,14899.0,1404.0,0.0,0.04,0.8
-5734.0,14838.0,1648.0,0.01,0.04,0.81
-5902.0,14825.0,1367.0,-0.0,0.04,0.8
-5983.0,14764.0,1349.0,-0.01,0.03,0.8
-6170.0,14745.0,1251.0,-0.02,0.03,0.79
-6200.0,14713.0,1211.0,-0.02,0.03,0.79
