acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-6725.0,14532.0,1316.0,-0.05,0.02,0.79
-6887.0,14604.0,1292.0,-0.06,0.02,0.79
-6807.0,14560.0,1239.0,-0.06,0.02,0.79
-6673.0,14534.0,1253.0,-0.05,0.02,0.79
-6621.0,14479.0,1255.0,-0.05,0.02,0.79
-6568.0,14505.0,1244.0,-0.04,0.02,0.79
-6500.0,14532.0,1310.0,-0.04,0.02,0.79
-6601.0,14513.0,1290.0,-0.05,0.02,0.79
-6615.0,14490.0,1321.0,-0.05,0.02,0.79
-6628.0,14500.0,1306.0,-0.05,0.02,0.79
-7538.0,16255.0,1473.0,-0.1,0.12,0.8
-6636.0,16261.0,1506.0,-0.05,0.12,0.81
-6618.0,15490.0,1327.0,-0.05,0.08,0.79
