acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-6520.0,14104.0,-3238.0,-0.11,-0.01,0.45
-6472.0,14296.0,-3127.0,-0.11,0.0,0.46
-6738.0,13864.0,-4073.0,-0.12,-0.02,0.4
-6848.0,14250.0,-3778.0,-0.13,0.0,0.42
-6760.0,13655.0,-4722.0,-0.12,-0.04,0.36
-6696.0,13162.0,-4227.0,-0.12,-0.07,0.39
-6547.0,14821.0,-1103.0,-0.11,0.04,0.58
-6371.0,14797.0,-102.0,-0.1,0.03,0.64
-6474.0,14693.0,772.0,-0.11,0.03,0.7
-6643.0,14556.0,55.0,-0.12,0.02,0.65
-6679.0,14471.0,-1498.0,-0.12,0.01,0.56
-6711.0,14421.0,-1518.0,-0.12,0.01,0.56
-6743.0,14424.0,-1607.0,-0.12,0.01,0.55
-6668.0,14423.0,-1646.0,-0.12,0.01,0.55
-6726.0,14398.0,-1690.0,-0.12,0.01,0.55
-6768.0,14378.0,-1872.0,-0.13,0.01,0.53
-6966.0,14246.0,-2303.0,-0.14,0.0,0.51
-6702.0,14585.0,-1409.0,-0.12,0.02,0.56
-6738.0,13677.0,-3744.0,-0.12,-0.03,0.42
-6792.0,13804.0,-3682.0,-0.13,-0.03,0.42
-6447.0,14389.0,-1719.0,-0.11,0.01,0.54
-6725.0,14651.0,-1759.0,-0.12,0.03,0.54
-6761.0,14437.0,-2059.0,-0.12,0.01,0.52
-6642.0,14451.0,-1961.0,-0.12,0.01,0.53
-6403.0,14421.0,-1889.0,-0.1,0.01,0.53
-6351.0,14403.0,-1853.0,-0.1,0.01,0.54
-6461.0,14391.0,-1891.0,-0.11,0.01,0.53
-6696.0,14381.0,-1986.0,-0.12,0.01,0.53
-6877.0,14377.0,-2104.0,-0.13,0.01,0.52
-7018.0,14248.0,-2502.0,-0.14,0.0,0.5
