acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-1191.0,15795.0,-1211.0,0.13,0.56,0.02
-1191.0,15795.0,-1211.0,0.13,0.56,0.02
-1191.0,15795.0,-1211.0,0.13,0.56,0.02
1109.0,15782.0,-3263.0,0.27,0.56,-0.1
1117.0,15653.0,-3559.0,0.27,0.55,-0.12
1117.0,15653.0,-3559.0,0.27,0.55,-0.12
1117.0,15653.0,-3559.0,0.27,0.55,-0.12
1404.0,14865.0,-3563.0,0.29,0.5,-0.12
1529.0,14936.0,-3391.0,0.29,0.5,-0.11
1529.0,14936.0,-3391.0,0.29,0.5,-0.11
-1651.0,16279.0,-1259.0,0.1,0.59,0.02
-1419.0,16625.0,-1471.0,0.11,0.61,0.01
-1002.0,16709.0,-1453.0,0.14,0.61,0.01
-1037.0,16308.0,-1395.0,0.14,0.59,0.01
-1111.0,15965.0,-1437.0,0.13,0.57,0.01
-1155.0,15863.0,-1476.0,0.13,0.56,0.01
-1389.0,15816.0,-1269.0,0.12,0.56,0.02
-1688.0,15779.0,-717.0,0.1,0.56,0.05
-1908.0,15928.0,-477.0,0.08,0.57,0.07
-1767.0,15882.0,-874.0,0.09,0.56,0.04
-1496.0,15546.0,-2620.0,0.11,0.54,-0.06
-1057.0,15440.0,-2366.0,0.14,0.54,-0.05
-1486.0,15567.0,-1093.0,0.11,0.54,0.03
-1147.0,15944.0,-1180.0,0.13,0.57,0.03
-1421.0,16078.0,-1173.0,0.11,0.57,0.03
-1778.0,15601.0,-1519.0,0.09,0.55,0.01
-889.0,15534.0,-1305.0,0.15,0.54,0.02
-874.0,15417.0,-311.0,0.15,0.53,0.08
-588.0,15897.0,-339.0,0.16,0.56,0.08
-822.0,15894.0,-726.0,0.15,0.56,0.05
