acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-7741.0,14039.0,214.0,-0.11,-0.01,0.73
-8344.0,13730.0,-32.0,-0.15,-0.03,0.71
-8367.0,13531.0,-170.0,-0.15,-0.04,0.7
-8408.0,13672.0,101.0,-0.16,-0.03,0.72
-8408.0,13672.0,101.0,-0.16,-0.03,0.72
-8132.0,13737.0,-186.0,-0.14,-0.03,0.7
-8064.0,13763.0,-562.0,-0.13,-0.03,0.68
-8064.0,13763.0,-562.0,-0.13,-0.03,0.68
-8196.0,13790.0,-978.0,-0.14,-0.03,0.65
-8204.0,13781.0,-1017.0,-0.14,-0.03,0.65
-8204.0,13781.0,-1017.0,-0.14,-0.03,0.65
-8204.0,13781.0,-1017.0,-0.14,-0.03,0.65
-8204.0,13781.0,-1017.0,-0.14,-0.03,0.65
-8204.0,13781.0,-1017.0,-0.14,-0.03,0.65
-8204.0,13781.0,-1017.0,-0.14,-0.03,0.65
-8204.0,13781.0,-1017.0,-0.14,-0.03,0.65
-8204.0,13781.0,-1017.0,-0.14,-0.03,0.65
-8204.0,13781.0,-1017.0,-0.14,-0.03,0.65
-8204.0,13781.0,-1017.0,-0.14,-0.03,0.65
-8204.0,13781.0,-1017.0,-0.14,-0.03,0.65
